year,make,model,body_styles
2010,Porsche,Cayman,"[""Coupe""]"
2010,Porsche,Panamera,"[""Sedan""]"
2010,Rolls-Royce,Ghost,"[""Sedan""]"
2010,Rolls-Royce,Phantom,"[""Convertible"", ""Sedan"", ""Coupe""]"
2010,Saab,9-3,"[""Wagon"", ""Convertible"", ""Sedan""]"
2010,Saab,9-5,"[""Sedan""]"
2010,Saturn,Outlook,"[""SUV""]"
2010,Saturn,VUE,"[""SUV""]"
2010,Scion,tC,"[""Coupe""]"
2010,Scion,xB,"[""Hatchback""]"
2010,Scion,xD,"[""Hatchback""]"
2010,smart,fortwo,"[""Hatchback"", ""Convertible""]"
2010,Subaru,Forester,"[""SUV""]"
2010,Subaru,Impreza,"[""Sedan"", ""Wagon""]"
2010,Subaru,Legacy,"[""Sedan""]"
2010,Subaru,Outback,"[""Wagon""]"
2010,Subaru,Tribeca,"[""SUV""]"
2010,Suzuki,Equator Crew Cab,"[""Pickup""]"
2010,Suzuki,Equator Extended Cab,"[""Pickup""]"
2010,Suzuki,Grand Vitara,"[""SUV""]"
2010,Suzuki,Kizashi,"[""Sedan""]"
2010,Suzuki,SX4,"[""Sedan"", ""Hatchback""]"
2010,Toyota,4Runner,"[""SUV""]"
2010,Toyota,Avalon,"[""Sedan""]"
2010,Toyota,Camry,"[""Sedan""]"
2010,Toyota,Corolla,"[""Sedan""]"
2010,Toyota,FJ Cruiser,"[""SUV""]"
2010,Toyota,Highlander,"[""SUV""]"
2010,Toyota,Land Cruiser,"[""SUV""]"
2010,Toyota,Matrix,"[""Wagon""]"
2010,Toyota,Prius,"[""Hatchback""]"
2010,Toyota,RAV4,"[""SUV""]"
2010,Toyota,Sequoia,"[""SUV""]"
2010,Toyota,Sienna,"[""Van/Minivan""]"
2010,Toyota,Tacoma Access Cab,"[""Pickup""]"
2010,Toyota,Tacoma Double Cab,"[""Pickup""]"
2010,Toyota,Tacoma Regular Cab,"[""Pickup""]"
2010,Toyota,Tundra CrewMax,"[""Pickup""]"
2010,Toyota,Tundra Double Cab,"[""Pickup""]"
2010,Toyota,Tundra Regular Cab,"[""Pickup""]"
2010,Toyota,Venza,"[""Wagon""]"
2010,Toyota,Yaris,"[""Sedan"", ""Hatchback""]"
2010,Volkswagen,CC,"[""Sedan""]"
2010,Volkswagen,Eos,"[""Convertible""]"
2010,Volkswagen,Golf,"[""Hatchback""]"
2010,Volkswagen,GTI,"[""Hatchback""]"
2010,Volkswagen,Jetta,"[""Sedan"", ""Wagon""]"
2010,Volkswagen,New Beetle,"[""Hatchback"", ""Convertible""]"
2010,Volkswagen,Passat,"[""Sedan"", ""Wagon""]"
2010,Volkswagen,Routan,"[""Van/Minivan""]"
2010,Volkswagen,Tiguan,"[""SUV""]"
2010,Volkswagen,Touareg,"[""SUV""]"
2010,Volvo,C30,"[""Hatchback""]"
2010,Volvo,C70,"[""Convertible""]"
2010,Volvo,S40,"[""Sedan""]"
2010,Volvo,S80,"[""Sedan""]"
2010,Volvo,V50,"[""Wagon""]"
2010,Volvo,V70,"[""Wagon""]"
2010,Volvo,XC60,"[""SUV""]"
2010,Volvo,XC70,"[""Wagon""]"
2010,Volvo,XC90,"[""SUV""]"
2011,Acura,MDX,"[""SUV""]"
2011,Acura,RDX,"[""SUV""]"
2011,Acura,RL,"[""Sedan""]"
2011,Acura,TL,"[""Sedan""]"
2011,Acura,TSX,"[""Sedan"", ""Wagon""]"
2011,Acura,ZDX,"[""SUV""]"
2011,Aston Martin,DB9,"[""Convertible"", ""Coupe""]"
2011,Aston Martin,DBS,"[""Coupe"", ""Convertible""]"
2011,Aston Martin,Rapide,"[""Sedan""]"
2011,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]"
2011,Audi,A3,"[""Wagon""]"
2011,Audi,A4,"[""Sedan"", ""Wagon""]"
2011,Audi,A5,"[""Coupe"", ""Convertible""]"
2011,Audi,A6,"[""Sedan"", ""Wagon""]"
2011,Audi,A8,"[""Sedan""]"
2011,Audi,Q5,"[""SUV""]"
2011,Audi,Q7,"[""SUV""]"
2011,Audi,R8,"[""Coupe"", ""Convertible""]"
2011,Audi,S4,"[""Sedan""]"
2011,Audi,S5,"[""Coupe"", ""Convertible""]"
2011,Audi,S6,"[""Sedan""]"
2011,Audi,TT,"[""Coupe"", ""Convertible""]"
2011,Bentley,Continental,"[""Convertible"", ""Sedan"", ""Coupe""]"
2011,Bentley,Mulsanne,"[""Sedan""]"
2011,BMW,1 Series,"[""Coupe"", ""Convertible""]"
2011,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible"", ""Wagon""]"
2011,BMW,5 Series,"[""Sedan""]"
2011,BMW,7 Series,"[""Sedan""]"
2011,BMW,M3,"[""Convertible"", ""Coupe"", ""Sedan""]"
2011,BMW,X3,"[""SUV""]"
2011,BMW,X5,"[""SUV""]"
2011,BMW,X5 M,"[""SUV""]"
2011,BMW,X6,"[""SUV""]"
2011,BMW,X6 M,"[""SUV""]"
2011,BMW,Z4,"[""Convertible""]"
2011,Buick,Enclave,"[""SUV""]"
2011,Buick,LaCrosse,"[""Sedan""]"
2011,Buick,Lucerne,"[""Sedan""]"
2011,Buick,Regal,"[""Sedan""]"
2011,Cadillac,CTS,"[""Sedan"", ""Wagon"", ""Coupe""]"
2011,Cadillac,DTS,"[""Sedan""]"
2011,Cadillac,Escalade,"[""SUV""]"
2011,Cadillac,Escalade ESV,"[""SUV""]"
2011,Cadillac,Escalade EXT,"[""Pickup""]"
2011,Cadillac,SRX,"[""SUV""]"
2011,Cadillac,STS,"[""Sedan""]"
2011,Chevrolet,Avalanche,"[""SUV""]"
2011,Chevrolet,Aveo,"[""Hatchback"", ""Sedan""]"
2011,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2011,Chevrolet,Colorado Crew Cab,"[""Pickup""]"
2011,Chevrolet,Colorado Extended Cab,"[""Pickup""]"
2011,Chevrolet,Colorado Regular Cab,"[""Pickup""]"
2011,Chevrolet,Corvette,"[""Convertible"", ""Coupe""]"
2011,Chevrolet,Cruze,"[""Sedan""]"
2011,Chevrolet,Equinox,"[""SUV""]"
2011,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]"
2011,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]"
2011,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2011,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2011,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2011,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2011,Chevrolet,HHR,"[""Wagon""]"
2011,Chevrolet,Impala,"[""Sedan""]"
2011,Chevrolet,Malibu,"[""Sedan""]"
2011,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 3500 HD Extended Cab,"[""Pickup""]"
2011,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]"
2011,Chevrolet,Suburban 1500,"[""SUV""]"
2011,Chevrolet,Suburban 2500,"[""SUV""]"
2011,Chevrolet,Tahoe,"[""SUV""]"
2011,Chevrolet,Traverse,"[""SUV""]"
2011,Chevrolet,Volt,"[""Sedan""]"
2011,Chrysler,200,"[""Convertible"", ""Sedan""]"
2011,Chrysler,300,"[""Sedan""]"
2011,Chrysler,Town & Country,"[""Van/Minivan""]"
2011,Dodge,Avenger,"[""Sedan""]"
2011,Dodge,Caliber,"[""Wagon""]"
2011,Dodge,Challenger,"[""Coupe""]"
2011,Dodge,Charger,"[""Sedan""]"
2011,Dodge,Durango,"[""SUV""]"
2011,Dodge,Grand Caravan Cargo,"[""Van/Minivan""]"
2011,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
2011,Dodge,Journey,"[""SUV""]"
2011,Dodge,Nitro,"[""SUV""]"
2011,Ferrari,458 Italia,"[""Coupe""]"
2011,Ferrari,599 GTB Fiorano,"[""Coupe""]"
2011,Ferrari,599 GTO,"[""Coupe""]"
2011,Ferrari,612 Scaglietti,"[""Coupe""]"
2011,Ferrari,California,"[""Convertible""]"
2011,Ford,Crown Victoria,"[""Sedan""]"
2011,Ford,E150 Cargo,"[""Van/Minivan""]"
2011,Ford,E150 Passenger,"[""Van/Minivan""]"
2011,Ford,E250 Cargo,"[""Van/Minivan""]"
2011,Ford,E350 Super Duty Cargo,"[""Van/Minivan""]"
2011,Ford,E350 Super Duty Passenger,"[""Van/Minivan""]"
2011,Ford,Edge,"[""SUV""]"
2011,Ford,Escape,"[""SUV""]"
2011,Ford,Expedition,"[""SUV""]"
2011,Ford,Expedition EL,"[""SUV""]"
2011,Ford,Explorer,"[""SUV""]"
2011,Ford,F150 Regular Cab,"[""Pickup""]"
2011,Ford,F150 Super Cab,"[""Pickup""]"
2011,Ford,F150 SuperCrew Cab,"[""Pickup""]"
2011,Ford,F250 Super Duty Crew Cab,"[""Pickup""]"
2011,Ford,F250 Super Duty Regular Cab,"[""Pickup""]"
2011,Ford,F250 Super Duty Super Cab,"[""Pickup""]"
2011,Ford,F350 Super Duty Crew Cab,"[""Pickup""]"
2011,Ford,F350 Super Duty Regular Cab,"[""Pickup""]"
2011,Ford,F350 Super Duty Super Cab,"[""Pickup""]"
2011,Ford,F450 Super Duty Crew Cab,"[""Pickup""]"
2011,Ford,Fiesta,"[""Sedan"", ""Hatchback""]"
2011,Ford,Flex,"[""SUV""]"
2011,Ford,Focus,"[""Sedan""]"
2011,Ford,Fusion,"[""Sedan""]"
2011,Ford,Mustang,"[""Convertible"", ""Coupe""]"
2011,Ford,Ranger Regular Cab,"[""Pickup""]"
2011,Ford,Ranger Super Cab,"[""Pickup""]"
2011,Ford,Taurus,"[""Sedan""]"
2011,Ford,Transit Connect Cargo,"[""Van/Minivan""]"
2011,Ford,Transit Connect Passenger,"[""Van/Minivan""]"
2011,GMC,Acadia,"[""SUV""]"
2011,GMC,Canyon Crew Cab,"[""Pickup""]"
2011,GMC,Canyon Extended Cab,"[""Pickup""]"
2011,GMC,Canyon Regular Cab,"[""Pickup""]"
2011,GMC,Savana 1500 Cargo,"[""Van/Minivan""]"
2011,GMC,Savana 1500 Passenger,"[""Van/Minivan""]"
2011,GMC,Savana 2500 Cargo,"[""Van/Minivan""]"
2011,GMC,Savana 2500 Passenger,"[""Van/Minivan""]"
2011,GMC,Savana 3500 Cargo,"[""Van/Minivan""]"
2011,GMC,Savana 3500 Passenger,"[""Van/Minivan""]"
2011,GMC,Sierra 1500 Crew Cab,"[""Pickup""]"
2011,GMC,Sierra 1500 Extended Cab,"[""Pickup""]"
2011,GMC,Sierra 1500 Regular Cab,"[""Pickup""]"
2011,GMC,Sierra 2500 HD Crew Cab,"[""Pickup""]"
2011,GMC,Sierra 2500 HD Extended Cab,"[""Pickup""]"
2011,GMC,Sierra 2500 HD Regular Cab,"[""Pickup""]"
2011,GMC,Sierra 3500 HD Crew Cab,"[""Pickup""]"
2011,GMC,Sierra 3500 HD Extended Cab,"[""Pickup""]"
2011,GMC,Sierra 3500 HD Regular Cab,"[""Pickup""]"
2011,GMC,Terrain,"[""SUV""]"
2011,GMC,Yukon,"[""SUV""]"
2011,GMC,Yukon XL 1500,"[""SUV""]"
2011,GMC,Yukon XL 2500,"[""SUV""]"
2011,Honda,Accord,"[""Sedan"", ""Coupe""]"
2011,Honda,Accord Crosstour,"[""SUV""]"
2011,Honda,Civic,"[""Sedan"", ""Coupe""]"
2011,Honda,CR-V,"[""SUV""]"
2011,Honda,CR-Z,"[""Coupe""]"
2011,Honda,Element,"[""SUV""]"
2011,Honda,Fit,"[""Hatchback""]"
2011,Honda,Insight,"[""Hatchback""]"
2011,Honda,Odyssey,"[""Van/Minivan""]"
2011,Honda,Pilot,"[""SUV""]"
2011,Honda,Ridgeline,"[""Pickup""]"
2011,Hyundai,Accent,"[""Sedan"", ""Hatchback""]"
2011,Hyundai,Azera,"[""Sedan""]"
2011,Hyundai,Elantra,"[""Wagon"", ""Sedan""]"
2011,Hyundai,Equus,"[""Sedan""]"
2011,Hyundai,Genesis,"[""Sedan""]"
2011,Hyundai,Genesis Coupe,"[""Coupe""]"
2011,Hyundai,Santa Fe,"[""SUV""]"
2011,Hyundai,Sonata,"[""Sedan""]"
2011,Hyundai,Tucson,"[""SUV""]"
2011,Hyundai,Veracruz,"[""SUV""]"
2011,INFINITI,EX,"[""SUV""]"
2011,INFINITI,FX,"[""SUV""]"
2011,INFINITI,G,"[""Sedan"", ""Coupe"", ""Convertible""]"
2011,INFINITI,M,"[""Sedan""]"
2011,INFINITI,QX,"[""SUV""]"
2011,Jaguar,XF,"[""Sedan""]"
2011,Jaguar,XJ,"[""Sedan""]"
2011,Jaguar,XK,"[""Convertible"", ""Coupe""]"
2011,Jeep,Compass,"[""SUV""]"
2011,Jeep,Grand Cherokee,"[""SUV""]"
2011,Jeep,Liberty,"[""SUV""]"
2011,Jeep,Patriot,"[""SUV""]"
2011,Jeep,Wrangler,"[""SUV""]"
2011,Kia,Forte,"[""Sedan"", ""Coupe"", ""Hatchback""]"
2011,Kia,Optima,"[""Sedan""]"
2011,Kia,Rio,"[""Sedan"", ""Hatchback""]"
2011,Kia,Sedona,"[""Van/Minivan""]"
2011,Kia,Sorento,"[""SUV""]"
2011,Kia,Soul,"[""Wagon""]"
2011,Kia,Sportage,"[""SUV""]"
2011,Lamborghini,Gallardo,"[""Coupe"", ""Convertible""]"
2011,Land Rover,LR2,"[""SUV""]"
2011,Land Rover,LR4,"[""SUV""]"
2011,Land Rover,Range Rover,"[""SUV""]"
2011,Land Rover,Range Rover Sport,"[""SUV""]"
2011,Lexus,CT,"[""Hatchback""]"
2011,Lexus,ES,"[""Sedan""]"
2011,Lexus,GS,"[""Sedan""]"
2011,Lexus,GX,"[""SUV""]"
2011,Lexus,HS,"[""Sedan""]"
2011,Lexus,IS,"[""Sedan"", ""Convertible""]"
2011,Lexus,IS F,"[""Sedan""]"
2011,Lexus,LS,"[""Sedan""]"
2011,Lexus,LX,"[""SUV""]"
2011,Lexus,RX,"[""SUV""]"
2011,Lincoln,MKS,"[""Sedan""]"
2011,Lincoln,MKT,"[""SUV""]"
2011,Lincoln,MKX,"[""SUV""]"
2011,Lincoln,MKZ,"[""Sedan""]"
2011,Lincoln,Navigator,"[""SUV""]"
2011,Lincoln,Navigator L,"[""SUV""]"
2011,Lincoln,Town Car,"[""Sedan""]"
2011,Lotus,Elise,"[""Coupe""]"
2011,Lotus,Evora,"[""Coupe""]"
2011,Lotus,Exige,"[""Coupe""]"
2011,Maserati,GranTurismo,"[""Coupe"", ""Convertible""]"
2011,Maserati,Quattroporte,"[""Sedan""]"
2011,Maybach,57,"[""Sedan""]"
2011,Maybach,62,"[""Sedan""]"
2011,Mazda,CX-7,"[""SUV""]"
2011,Mazda,CX-9,"[""SUV""]"
2011,Mazda,MAZDA2,"[""Hatchback""]"
2011,Mazda,MAZDA3,"[""Sedan"", ""Hatchback""]"
2011,Mazda,MAZDA6,"[""Sedan""]"
2011,Mazda,MX-5 Miata,"[""Convertible""]"
2011,Mazda,RX-8,"[""Coupe""]"
2011,Mazda,Tribute,"[""SUV""]"
2011,Mercedes-Benz,C-Class,"[""Sedan""]"
2011,Mercedes-Benz,CL-Class,"[""Coupe""]"
2011,Mercedes-Benz,CLS-Class,"[""Coupe""]"
2011,Mercedes-Benz,E-Class,"[""Coupe"", ""Convertible"", ""Sedan"", ""Wagon""]"
2011,Mercedes-Benz,G-Class,"[""SUV""]"
2011,Mercedes-Benz,GL-Class,"[""SUV""]"
2011,Mercedes-Benz,GLK-Class,"[""SUV""]"
2011,Mercedes-Benz,M-Class,"[""SUV""]"
2011,Mercedes-Benz,R-Class,"[""Wagon""]"
2011,Mercedes-Benz,S-Class,"[""Sedan""]"
2011,Mercedes-Benz,SL-Class,"[""Convertible""]"
2011,Mercedes-Benz,SLK-Class,"[""Convertible""]"
2011,Mercedes-Benz,SLS-Class,"[""Coupe""]"
2011,Mercedes-Benz,Sprinter 2500 Cargo,"[""Van/Minivan""]"
2011,Mercedes-Benz,Sprinter 2500 Crew,"[""Van/Minivan""]"
2011,Mercedes-Benz,Sprinter 3500 Cargo,"[""Van/Minivan""]"
2011,Mercury,Grand Marquis,"[""Sedan""]"
2011,Mercury,Mariner,"[""SUV""]"
2011,Mercury,Milan,"[""Sedan""]"
2011,MINI,Clubman,"[""Hatchback""]"
2011,MINI,Convertible,"[""Convertible""]"
2011,MINI,Countryman,"[""Hatchback""]"
2011,MINI,Hardtop,"[""Hatchback""]"
2011,Mitsubishi,Eclipse,"[""Coupe"", ""Convertible""]"
2011,Mitsubishi,Endeavor,"[""SUV""]"
2011,Mitsubishi,Galant,"[""Sedan""]"
2011,Mitsubishi,Lancer,"[""Sedan"", ""Hatchback""]"
2011,Mitsubishi,Outlander,"[""SUV""]"
2011,Mitsubishi,Outlander Sport,"[""SUV""]"
2011,Nissan,370Z,"[""Coupe"", ""Convertible""]"
2011,Nissan,Altima,"[""Coupe"", ""Sedan""]"
2011,Nissan,Armada,"[""SUV""]"
2011,Nissan,cube,"[""Wagon""]"
2011,Nissan,Frontier Crew Cab,"[""Pickup""]"
2011,Nissan,Frontier King Cab,"[""Pickup""]"
2011,Nissan,GT-R,"[""Coupe""]"
2011,Nissan,JUKE,"[""SUV""]"
2011,Nissan,LEAF,"[""Hatchback""]"
2011,Nissan,Maxima,"[""Sedan""]"
2011,Nissan,Murano,"[""SUV""]"
2011,Nissan,Pathfinder,"[""SUV""]"
2011,Nissan,Quest,"[""Van/Minivan""]"
2011,Nissan,Rogue,"[""SUV""]"
2011,Nissan,Sentra,"[""Sedan""]"
2011,Nissan,Titan Crew Cab,"[""Pickup""]"
2011,Nissan,Titan King Cab,"[""Pickup""]"
2011,Nissan,Versa,"[""Sedan"", ""Hatchback""]"
2011,Nissan,Xterra,"[""SUV""]"
2011,Porsche,911,"[""Convertible"", ""Coupe""]"
2011,Porsche,Boxster,"[""Convertible""]"
2011,Porsche,Cayenne,"[""SUV""]"
2011,Porsche,Cayman,"[""Coupe""]"
2011,Porsche,Panamera,"[""Sedan""]"
2011,Ram,1500 Crew Cab,"[""Pickup""]"
2011,Ram,1500 Quad Cab,"[""Pickup""]"
2011,Ram,1500 Regular Cab,"[""Pickup""]"
2011,Ram,2500 Crew Cab,"[""Pickup""]"
2011,Ram,2500 Mega Cab,"[""Pickup""]"
2011,Ram,2500 Regular Cab,"[""Pickup""]"
2011,Ram,3500 Crew Cab,"[""Pickup""]"
2011,Ram,3500 Mega Cab,"[""Pickup""]"
2011,Ram,3500 Regular Cab,"[""Pickup""]"
2011,Ram,Dakota Crew Cab,"[""Pickup""]"
2011,Ram,Dakota Extended Cab,"[""Pickup""]"
2011,Rolls-Royce,Ghost,"[""Sedan""]"
2011,Rolls-Royce,Phantom,"[""Convertible"", ""Sedan"", ""Coupe""]"
2011,Saab,9-3,"[""Sedan"", ""Convertible"", ""Wagon""]"
2011,Saab,9-4X,"[""SUV""]"
2011,Saab,9-5,"[""Sedan""]"
2011,Scion,tC,"[""Coupe""]"
2011,Scion,xB,"[""Hatchback""]"
2011,Scion,xD,"[""Hatchback""]"
2011,smart,fortwo,"[""Hatchback"", ""Convertible""]"
2011,Subaru,Forester,"[""SUV""]"
2011,Subaru,Impreza,"[""Wagon"", ""Sedan""]"
2011,Subaru,Legacy,"[""Sedan""]"
2011,Subaru,Outback,"[""Wagon""]"
2011,Subaru,Tribeca,"[""SUV""]"
2011,Suzuki,Equator Crew Cab,"[""Pickup""]"
2011,Suzuki,Equator Extended Cab,"[""Pickup""]"
2011,Suzuki,Grand Vitara,"[""SUV""]"
2011,Suzuki,Kizashi,"[""Sedan""]"
2011,Suzuki,SX4,"[""Sedan"", ""Hatchback""]"
2011,Toyota,4Runner,"[""SUV""]"
2011,Toyota,Avalon,"[""Sedan""]"
2011,Toyota,Camry,"[""Sedan""]"
2011,Toyota,Corolla,"[""Sedan""]"
2011,Toyota,FJ Cruiser,"[""SUV""]"
2011,Toyota,Highlander,"[""SUV""]"
2011,Toyota,Land Cruiser,"[""SUV""]"
2011,Toyota,Matrix,"[""Wagon""]"
2011,Toyota,Prius,"[""Hatchback""]"
2011,Toyota,RAV4,"[""SUV""]"
2011,Toyota,Sequoia,"[""SUV""]"
2011,Toyota,Sienna,"[""Van/Minivan""]"
2011,Toyota,Tacoma Access Cab,"[""Pickup""]"
2011,Toyota,Tacoma Double Cab,"[""Pickup""]"
2011,Toyota,Tacoma Regular Cab,"[""Pickup""]"
2011,Toyota,Tundra CrewMax,"[""Pickup""]"
2011,Toyota,Tundra Double Cab,"[""Pickup""]"
2011,Toyota,Tundra Regular Cab,"[""Pickup""]"
2011,Toyota,Venza,"[""Wagon""]"
2011,Toyota,Yaris,"[""Hatchback"", ""Sedan""]"
2011,Volkswagen,CC,"[""Sedan""]"
2011,Volkswagen,Eos,"[""Convertible""]"
2011,Volkswagen,Golf,"[""Hatchback""]"
2011,Volkswagen,GTI,"[""Hatchback""]"
2011,Volkswagen,Jetta,"[""Sedan"", ""Wagon""]"
2011,Volkswagen,Routan,"[""Van/Minivan""]"
2011,Volkswagen,Tiguan,"[""SUV""]"
2011,Volkswagen,Touareg,"[""SUV""]"
2011,Volvo,C30,"[""Hatchback""]"
2011,Volvo,C70,"[""Convertible""]"
2011,Volvo,S40,"[""Sedan""]"
2011,Volvo,S60,"[""Sedan""]"
2011,Volvo,S80,"[""Sedan""]"
2011,Volvo,V50,"[""Wagon""]"
2011,Volvo,XC60,"[""SUV""]"
2011,Volvo,XC70,"[""Wagon""]"
2011,Volvo,XC90,"[""SUV""]"
2012,Acura,MDX,"[""SUV""]"
2012,Acura,RDX,"[""SUV""]"
2012,Acura,RL,"[""Sedan""]"
2012,Acura,TL,"[""Sedan""]"
2012,Acura,TSX,"[""Wagon"", ""Sedan""]"
2012,Acura,ZDX,"[""SUV""]"
2012,Aston Martin,DB9,"[""Coupe"", ""Convertible""]"
2012,Aston Martin,DBS,"[""Coupe"", ""Convertible""]"
2012,Aston Martin,Rapide,"[""Sedan""]"
2012,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]"
2012,Aston Martin,Virage,"[""Coupe"", ""Convertible""]"
2012,Audi,A3,"[""Wagon""]"
2012,Audi,A4,"[""Sedan"", ""Wagon""]"
2012,Audi,A5,"[""Convertible"", ""Coupe""]"
2012,Audi,A6,"[""Sedan""]"
2012,Audi,A7,"[""Sedan""]"
2012,Audi,A8,"[""Sedan""]"
2012,Audi,Q5,"[""SUV""]"
2012,Audi,Q7,"[""SUV""]"
2012,Audi,R8,"[""Coupe"", ""Convertible""]"
2012,Audi,S4,"[""Sedan""]"
2012,Audi,S5,"[""Coupe"", ""Convertible""]"
2012,Audi,TT,"[""Coupe"", ""Convertible""]"
2012,Bentley,Continental,"[""Coupe"", ""Sedan"", ""Convertible""]"
2012,Bentley,Mulsanne,"[""Sedan""]"
2012,BMW,1 Series,"[""Convertible"", ""Coupe""]"
2012,BMW,3 Series,"[""Coupe"", ""Convertible"", ""Wagon"", ""Sedan""]"
2012,BMW,5 Series,"[""Sedan""]"
2012,BMW,6 Series,"[""Convertible"", ""Coupe""]"
2012,BMW,7 Series,"[""Sedan""]"
2012,BMW,M3,"[""Convertible"", ""Coupe""]"
2012,BMW,M6,"[""Convertible""]"
2012,BMW,X3,"[""SUV""]"
2012,BMW,X5,"[""SUV""]"
2012,BMW,X5 M,"[""SUV""]"
2012,BMW,X6,"[""SUV""]"
2012,BMW,X6 M,"[""SUV""]"
2012,BMW,Z4,"[""Convertible""]"
2012,Buick,Enclave,"[""SUV""]"
2012,Buick,LaCrosse,"[""Sedan""]"
2012,Buick,Regal,"[""Sedan""]"
2012,Buick,Verano,"[""Sedan""]"
2012,Cadillac,CTS,"[""Sedan"", ""Coupe"", ""Wagon""]"
2012,Cadillac,Escalade,"[""SUV""]"
2012,Cadillac,Escalade ESV,"[""SUV""]"
2012,Cadillac,Escalade EXT,"[""Pickup""]"
2012,Cadillac,SRX,"[""SUV""]"
2012,Chevrolet,Avalanche,"[""SUV""]"
2012,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2012,Chevrolet,Captiva Sport,"[""SUV""]"
2012,Chevrolet,Colorado Crew Cab,"[""Pickup""]"
2012,Chevrolet,Colorado Extended Cab,"[""Pickup""]"
2012,Chevrolet,Colorado Regular Cab,"[""Pickup""]"
2012,Chevrolet,Corvette,"[""Convertible"", ""Coupe""]"
2012,Chevrolet,Cruze,"[""Sedan""]"
2012,Chevrolet,Equinox,"[""SUV""]"
2012,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]"
2012,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]"
2012,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2012,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2012,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2012,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2012,Chevrolet,Impala,"[""Sedan""]"
2012,Chevrolet,Malibu,"[""Sedan""]"
2012,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 3500 HD Extended Cab,"[""Pickup""]"
2012,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]"
2012,Chevrolet,Sonic,"[""Sedan"", ""Hatchback""]"
2012,Chevrolet,Suburban 1500,"[""SUV""]"
2012,Chevrolet,Suburban 2500,"[""SUV""]"
2012,Chevrolet,Tahoe,"[""SUV""]"
2012,Chevrolet,Traverse,"[""SUV""]"
2012,Chevrolet,Volt,"[""Sedan""]"
2012,Chrysler,200,"[""Sedan"", ""Convertible""]"
2012,Chrysler,300,"[""Sedan""]"
2012,Chrysler,Town & Country,"[""Van/Minivan""]"
2012,Dodge,Avenger,"[""Sedan""]"
2012,Dodge,Caliber,"[""Wagon""]"
2012,Dodge,Challenger,"[""Coupe""]"
2012,Dodge,Charger,"[""Sedan""]"
2012,Dodge,Durango,"[""SUV""]"
2012,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
2012,Dodge,Journey,"[""SUV""]"
2012,Ferrari,458 Italia,"[""Coupe""]"
2012,Ferrari,California,"[""Convertible""]"
2012,Ferrari,FF,"[""Coupe""]"
2012,FIAT,500,"[""Hatchback"", ""Convertible""]"
2012,Fisker,Karma,"[""Sedan""]"
2012,Ford,E150 Cargo,"[""Van/Minivan""]"
2012,Ford,E150 Passenger,"[""Van/Minivan""]"
2012,Ford,E250 Cargo,"[""Van/Minivan""]"
2012,Ford,E350 Super Duty Cargo,"[""Van/Minivan""]"
2012,Ford,E350 Super Duty Passenger,"[""Van/Minivan""]"
2012,Ford,Edge,"[""SUV""]"
2012,Ford,Escape,"[""SUV""]"
2012,Ford,Expedition,"[""SUV""]"
2012,Ford,Expedition EL,"[""SUV""]"
2012,Ford,Explorer,"[""SUV""]"
